1	A	1157.094142	138.322778	13.235834	0.20932
1	B	1164.610798	138.152179	12.350041	0.209769
2	A	1157.476986	138.223638	12.247899	0.194121
2	B	1162.358882	138.353988	12.237952	0.159079
