1	A	1165.828761	138.209459	14.757811	0.22145
1	B	1160.782002	138.182361	12.1707	0.204692
2	A	1166.422728	138.193501	13.21605	0.200119
2	B	1158.436464	138.280307	10.380554	0.205163
