1	A	1163.895702	138.255093	10.160314	0.222732
1	B	1164.746302	134.241988	12.070366	0.22011
2	A	1161.549165	138.194972	10.005561	0.242891
2	B	1165.345681	134.286751	10.106691	0.205319
