1	A	1164.608169	138.150687	11.693055	0.201338
1	B	1160.618218	138.150989	11.698264	0.229564
2	A	1158.038664	137.59656	11.743795	0.184841
2	B	1162.962251	138.286269	10.914518	0.190849
