1	A	1164.887036	138.150522	12.050362	0.223251
1	B	1168.591458	138.245421	9.489822	0.175756
2	A	1165.295383	138.165416	9.744893	0.233347
2	B	1165.554065	138.192714	8.477437	0.198351
