1	A	1162.837712	137.896012	11.892583	0.205001
1	B	1155.017509	127.38829	10.58497	0.198033
2	A	1162.192664	138.295073	13.664245	0.208798
2	B	1159.267114	127.862049	12.819862	0.185855
