1	A	1159.687945	138.222829	10.852493	0.194212
1	B	1134.25941	107.794689	8.787456	0.158014
2	A	1160.72156	138.243437	11.766557	0.222173
2	B	1128.452047	107.770568	11.344344	0.150794
