1	A	1162.907043	138.196053	12.784754	0.207438
1	B	1154.221478	133.799803	6.845036	0.213974
2	A	1160.297384	138.274118	8.945124	0.189673
2	B	1149.971031	133.818777	10.941246	0.228099
