1	A	1153.061236	138.114112	11.108783	0.210599
1	B	1170.975294	138.115284	13.222853	0.229287
2	A	1165.85253	138.220063	10.920077	0.207134
2	B	1157.048248	138.086658	12.070205	0.225856
