1	A	1169.119891	139.133449	13.708403	0.199075
1	B	1179.556925	138.125308	7.756564	0.17535
2	A	1166.081213	138.132338	13.928139	0.125595
2	B	1181.321713	137.998214	5.604452	0.254846
