1	A	1162.134338	138.255011	14.929703	0.244924
1	B	1155.215747	137.927972	8.357696	0.213511
2	A	1165.416267	138.187461	10.27678	0.222493
2	B	1167.611356	138.137975	13.465234	0.216629
