1	A	1164.336758	138.163051	12.219191	0.200185
1	B	1162.130999	135.69922	8.687656	0.182422
2	A	1163.922802	137.916932	13.287485	0.222187
2	B	1157.880041	135.750551	13.851432	0.177387
