1	A	1161.126764	138.100449	10.40029	0.224256
1	B	1168.899638	137.323208	11.971226	0.237416
2	A	1162.723206	138.259722	11.080574	0.180762
2	B	1163.734695	137.32455	12.80257	0.223436
