1	A	1162.982578	138.041791	9.517844	0.192958
1	B	1163.152027	138.170954	11.425058	0.215637
2	A	1165.799971	138.199711	11.213605	0.243962
2	B	1167.720495	138.067606	15.625273	0.212038
