1	A	1161.810701	138.226638	15.635087	0.194738
1	B	1156.073077	138.25173	11.573037	0.192005
2	A	1160.115172	138.165444	12.338062	0.202799
2	B	1171.437503	138.166165	11.720832	0.197724
