1	A	1158.493838	138.323111	13.539628	0.203242
1	B	1162.874304	138.235506	9.188305	0.220401
2	A	1152.037894	137.998578	7.717104	0.207308
2	B	1149.570657	138.339378	11.050896	0.200178
