1	A	1164.582776	138.256233	11.002526	0.201562
1	B	1166.354888	138.291323	11.024566	0.196369
2	A	1151.959771	138.279547	11.694855	0.204483
2	B	1163.494458	138.236296	12.113534	0.229277
