1	A	1158.822547	138.160523	11.112542	0.219343
1	B	1175.858818	137.923611	10.902358	0.211681
2	A	1156.202228	138.109556	10.550924	0.210749
2	B	1162.646611	138.112324	13.14827	0.240773
