1	A	1162.114384	138.008681	11.592418	0.246264
1	B	1153.839417	133.713102	11.636473	0.213234
2	A	1164.169862	138.267611	9.332521	0.195936
2	B	1143.084646	133.675383	10.183295	0.202297
