1	A	1160.445516	138.256967	13.106082	0.216847
1	B	1161.648143	138.31418	12.04382	0.267064
2	A	1166.639928	139.128171	11.43237	0.245133
2	B	1160.640885	138.284538	15.895638	0.203715
