1	A	1163.67905	138.016882	11.191447	0.144603
1	B	1163.446645	138.192432	14.450905	0.216658
2	A	1171.616904	138.169704	7.165638	0.210853
2	B	1155.778479	138.244115	8.771118	0.227093
